#id1,id2,weight
High:0,MTRO,1
Hendon:2,MTRO,1
Harrow:5,MTRO,1
Harlesden:2,MTRO,1
Hampstead:6,MTRO,1
Hammersmith:5,MTRO,1
Great:4,MTRO,1
Fulham:3,MTRO,1
Finsbury:3,MTRO,1
Finchley:4,MTRO,1
Fairlop:2,MTRO,1
Euston:1,MTRO,1
Town:3,MTRO,1
Elmers:2,MTRO,1
Edgware:2,MTRO,1
East:6,MTRO,1
Earl's:0,MTRO,1
Court:0,MTRO,1
Ealing:5,MTRO,1
Dollis:1,MTRO,1
Deptford:1,MTRO,1
Dagenham:2,MTRO,1
Covent:3,MTRO,1
Garden:4,MTRO,1
Cockfosters:1,MTRO,1
Clapham:4,MTRO,1
Chiswick:4,MTRO,1
Chigwell:1,MTRO,1
Charing:3,MTRO,1
Cannon:2,MTRO,1
Buckhurst:1,MTRO,1
Brent:0,MTRO,1
Bow:3,MTRO,1
Blackwall:3,MTRO,1
Reach:1,MTRO,1
Blackfriars:2,MTRO,1
Bermondsey:3,MTRO,1
Beckton:1,MTRO,1
Beckenham:2,MTRO,1
Barkingside:1,MTRO,1
Barking:6,MTRO,1
Balham:2,MTRO,1
Camden:4,MTRO,1
Royal:11,MTRO,1
Lambeth:5,MTRO,1
Merton:2,MTRO,1
Redbridge:1,MTRO,1
Church:2,MTRO,1
Cottage:2,MTRO,1
White:3,MTRO,1
Valley:1,MTRO,1
&:5,MTRO,1
House:7,MTRO,1
St.:3,MTRO,1
Sloane:2,MTRO,1
Northwick:1,MTRO,1
Central:2,MTRO,1
King:2,MTRO,1
George:2,MTRO,1
Oak:3,MTRO,1
Farm:2,MTRO,1
Airport:1,MTRO,1
Angel:3,MTRO,1
Manor:2,MTRO,1
Belgrave:1,MTRO,1
Piccadilly:3,MTRO,1
Russell:1,MTRO,1
Gate:3,MTRO,1
Bayswater:2,MTRO,1
Queen's:2,MTRO,1
Square:3,MTRO,1
Grange:3,MTRO,1
Marble:2,MTRO,1
Arch:2,MTRO,1
Olympia:2,MTRO,1
Lancaster:1,MTRO,1
Regent:1,MTRO,1
Vauxhall:4,MTRO,1
Queensway:1,MTRO,1
Prince:2,MTRO,1
Shepherd's:2,MTRO,1
Canary:3,MTRO,1
Wharf:3,MTRO,1
Farringdon:3,MTRO,1
India:1,MTRO,1
Quay:1,MTRO,1
Oakwood:2,MTRO,1
Warwick:1,MTRO,1
Knightsbridge:2,MTRO,1
Colliers:2,MTRO,1
Abbey:4,MTRO,1
And:1,MTRO,1
Oval:2,MTRO,1
Kennington:1,MTRO,1
Pimlico:1,MTRO,1
Bank:2,MTRO,1
James's:1,MTRO,1
Brook:1,MTRO,1
Holland:2,MTRO,1
Paul's:1,MTRO,1
All:1,MTRO,1
Temple:2,MTRO,1
Borough:1,MTRO,1
Market:1,MTRO,1
Regent's:1,MTRO,1
Albert:3,MTRO,1
Old:5,MTRO,1
Swiss:2,MTRO,1
Arsenal:1,MTRO,1
Kilburn:2,MTRO,1
Belsize:1,MTRO,1
Chalk:1,MTRO,1
Tufnell:1,MTRO,1
Kentish:2,MTRO,1
Barbican:2,MTRO,1
Shadwell:1,MTRO,1
Stockwell:1,MTRO,1
Tooting:2,MTRO,1
Hainault:1,MTRO,1
Becontree:1,MTRO,1
Brixton:6,MTRO,1
Bond,MTRO,1
Bethnal:2,MTRO,1
Mile:1,MTRO,1
Baker:1,MTRO,1
Island:1,MTRO,1
Elephant:2,MTRO,1
Castle:2,MTRO,1
Leytonstone:4,MTRO,1
Broadway:2,MTRO,1
Southfields:1,MTRO,1
Kensal:2,MTRO,1
Quays:1,MTRO,1
Tramlink,MTRO,1
Stop,MTRO,1
Avenue:0,MTRO,1
Birkbeck:0,MTRO,1
Harrington:0,MTRO,1
Arena:0,MTRO,1
Mornington:1,MTRO,1
Gloucester:1,MTRO,1
Corner:1,MTRO,1
Custom:1,MTRO,1
Newbury:1,MTRO,1
Aldgate:0,MTRO,1
DLR,MTRO,1
Walk:0,MTRO,1
Phipps,MTRO,1
Dundonald,MTRO,1
Elverson,MTRO,1
Cutty:0,MTRO,1
Sark:0,MTRO,1
Mudchute,MTRO,1
Crossharbour,MTRO,1
Heron,MTRO,1
Westferry,MTRO,1
Gateway,MTRO,1
Saints,MTRO,1
Devons,MTRO,1
Langdon,MTRO,1
Pudding,MTRO,1
Canning:0,MTRO,1
Pontoon,MTRO,1
Cyprus,MTRO,1
Gallions,MTRO,1
Blackhorse:1,MTRO,1
Caledonian:1,MTRO,1
Greenford:1,MTRO,1
Gunnersbury:1,MTRO,1
Harrow-on-the-Hill:1,MTRO,1
Moorgate:1,MTRO,1
Sisters:1,MTRO,1
Stamford:2,MTRO,1
Stonebridge:1,MTRO,1
Hale:1,MTRO,1
Alperton,MTRO,1
Archway:0,MTRO,1
Arnos,MTRO,1
Barons:0,MTRO,1
Boston:0,MTRO,1
Bounds,MTRO,1
Bromley-by-Bow,MTRO,1
Burnt:0,MTRO,1
Canada,MTRO,1
Water:0,MTRO,1
Canons:0,MTRO,1
Chancery:0,MTRO,1
Colindale:0,MTRO,1
Heathway,MTRO,1
Debden,MTRO,1
Tube,MTRO,1
Embankment:0,MTRO,1
Gants:0,MTRO,1
Golders:0,MTRO,1
Goldhawk,MTRO,1
Goodge,MTRO,1
Portland:0,MTRO,1
Hanger:0,MTRO,1
Ladbroke,MTRO,1
Latimer,MTRO,1
Leicester:0,MTRO,1
Mansion:0,MTRO,1
Crescent:0,MTRO,1
Northfields,MTRO,1
Plaistow:0,MTRO,1
Queensbury,MTRO,1
Ravenscourt,MTRO,1
Theydon:0,MTRO,1
Bois:0,MTRO,1
Bec:0,MTRO,1
Turnham,MTRO,1
Turnpike,MTRO,1
Upney,MTRO,1
Warren,MTRO,1
Westbourne,MTRO,1
Woodside:0,MTRO,1
Monument:0,MTRO,1
Star:0,MTRO,1
Station_,MTRO,1
Doclands,MTRO,1
Light,MTRO,1
Railroad,MTRO,1
River:0,STM,1
Wandle,STM,1
Thames:4,STM,1
Roding:0,STM,1
Lea:0,STM,1
Brook:3,STM,1
Beverley:1,STM,1
Tyburn,STM,1
City:1,ADM3,1
of:1,ADM3,1
Westminster:1,ADM3,1
Kensington:3,ADM3,1
Wandsworth:1,ADM3,1
London:3,ADM3,1
Tower:0,ADM3,1
Hamlets:0,ADM3,1
Thames:1,ADM3,1
Southwark:1,ADM3,1
Richmond:2,ADM3,1
Greenwich:2,ADM3,1
Newham:0,ADM3,1
Barnet:2,ADM3,1
Lewisham:1,ADM3,1
Islington:1,ADM3,1
Harrow:2,ADM3,1
Haringey:1,ADM3,1
Hammersmith:1,ADM3,1
Hackney:1,ADM3,1
Fulham:1,ADM3,1
Forest:2,ADM3,1
Enfield:2,ADM3,1
Ealing:1,ADM3,1
Dagenham:1,ADM3,1
Chelsea:1,ADM3,1
Bromley:1,ADM3,1
Brent:2,ADM3,1
Barking:2,ADM3,1
and:0,ADM3,1
Bexley:0,ADM3,1
Camden:0,ADM3,1
Royal:0,ADM3,1
Lambeth:0,ADM3,1
Merton:0,ADM3,1
Redbridge:0,ADM3,1
upon:0,ADM3,1
Waltham,ADM3,1
Railway:1,BDG,1
Westminster:5,BDG,1
Waterloo:2,BDG,1
Wandsworth:3,BDG,1
London:14,BDG,1
Twickenham:1,BDG,1
Tower:1,BDG,1
Bridge:0,BDG,1
Teddington:2,BDG,1
Southwark:3,BDG,1
Richmond:6,BDG,1
Putney:3,BDG,1
Street:3,BDG,1
Kew:1,BDG,1
Road:1,BDG,1
Hammersmith:3,BDG,1
Fulham:2,BDG,1
Lock:2,BDG,1
Court:3,BDG,1
Chiswick:2,BDG,1
Chelsea:4,BDG,1
Cannon:1,BDG,1
Blackfriars:1,BDG,1
Barnes:2,BDG,1
Lambeth:4,BDG,1
Grosvenor:1,BDG,1
Leigham:1,BDG,1
Vauxhall:2,BDG,1
Albert:1,BDG,1
Millennium:0,BDG,1
Hungerford,BDG,1
Golden:0,BDG,1
Jubilee:0,BDG,1
Bridges,BDG,1
Battersea:0,BDG,1
Footbridge:1,BDG,1
Thames:0,LOCK,1
Tidal,LOCK,1
Barrier,LOCK,1
Richmond:5,LOCK,1
Lock:1,LOCK,1
and:4,LOCK,1
Footbridge:0,LOCK,1
Stone,RDA,1
Grove:0,RDA,1
Rotherhithe:0,TNL,1
Tunnel:0,TNL,1
Park:3,PRK,1
Green:8,PRK,1
Hill:14,PRK,1
Kensington:10,PRK,1
Clapton:1,PRK,1
Heath:1,PRK,1
The:13,PRK,1
Hyde:1,PRK,1
St:12,PRK,1
Richmond:0,PRK,1
Putney:0,PRK,1
Greenwich:7,PRK,1
Lincolns,PRK,1
Inn:0,PRK,1
Fields:0,PRK,1
Kew:2,PRK,1
Gardens:2,PRK,1
Hampstead:4,PRK,1
Court:12,PRK,1
Bushy,PRK,1
Palace:7,PRK,1
Beckenham:4,PRK,1
Royal:8,PRK,1
Springfield:0,PRK,1
Valley:2,PRK,1
King:4,PRK,1
George:3,PRK,1
Radnor:1,PRK,1
Square:1,PRK,1
Marble:5,PRK,1
Place:3,PRK,1
Cleaver,PRK,1
Kennington:2,PRK,1
Peckham:0,PRK,1
Rye:0,PRK,1
James's:2,PRK,1
Regent's:0,PRK,1
Old:9,PRK,1
Battersea:5,PRK,1
Hampton:4,PRK,1
Botanic,PRK,1
Lee:3,PRK,1
Highams:2,PRK,1
Woodside:1,PRK,1
Postman's,PRK,1
Terrace:1,PRK,1
Cator,PRK,1
Olympic:0,PRK,1
Monet,PRK,1
Painted,PRK,1
Here,PRK,1
Cranmer,PRK,1
Wandworth,PRK,1
Beverley:0,PRK,1
Parks,PRK,1
Deer,PRK,1
Park:9,ST,1
Hill:9,ST,1
Victoria:8,ST,1
The:1,ST,1
Thames:3,ST,1
Lane:5,ST,1
Bush:5,ST,1
Paragon,ST,1
Oxford:2,ST,1
Circus:5,ST,1
New:6,ST,1
Lower:3,ST,1
Street:4,ST,1
Inn:2,ST,1
Road:3,ST,1
High:5,ST,1
Finchley:3,ST,1
Court:9,ST,1
Garden:5,ST,1
Cannon:3,ST,1
Bow:4,ST,1
Blackfriars:3,ST,1
Church:4,ST,1
House:8,ST,1
St.:4,ST,1
Queen:2,ST,1
College:1,ST,1
Bell:1,ST,1
Marks:2,ST,1
Angel:4,ST,1
Cavendish:1,ST,1
Piccadilly:1,ST,1
Square:4,ST,1
Hall:3,ST,1
Close:1,ST,1
Fair:1,ST,1
Wharf:5,ST,1
Place:2,ST,1
Quay:2,ST,1
03:02,ST,1
Wardrobe:1,ST,1
Browns:1,ST,1
Paul's:3,ST,1
Artillery:1,ST,1
Old:6,ST,1
Castle:3,ST,1
Cheapside,ST,1
Yard:1,ST,1
Broadway:3,ST,1
Quays:2,ST,1
Avenue:1,ST,1
Bishopsgate:2,ST,1
Corner:2,ST,1
Custom:3,ST,1
Aldgate:1,ST,1
Walk:1,ST,1
Chancery:1,ST,1
Abchurch,ST,1
Austin:1,ST,1
Friars:1,ST,1
Aldersgate:1,ST,1
Adam's,ST,1
Addle,ST,1
Albion:0,ST,1
Way,ST,1
Alderman's,ST,1
Aldermanbury,ST,1
Allhallows,ST,1
Amen,ST,1
America,ST,1
Appold,ST,1
Apothecary,ST,1
Arthur,ST,1
Artizan,ST,1
Kingdon,ST,1
Dennington,ST,1
Passage,ST,1
Ave,ST,1
Maria,ST,1
Barbon,ST,1
Alley,ST,1
Barley,ST,1
Mow,ST,1
Bartholomew,ST,1
Bartlett,ST,1
Bartletts,ST,1
Basinghall,ST,1
Bassishaw,ST,1
Highwalk,ST,1
Bear,ST,1
Bengal,ST,1
Bennet's,ST,1
Bevis,ST,1
Billiter,ST,1
Birchin,ST,1
Bishops,ST,1
Black,ST,1
Underpass,ST,1
Blomfield,ST,1
Bolt,ST,1
Booth,ST,1
Bouverie,ST,1
Churchyard,ST,1
Braidwood,ST,1
Bread,ST,1
Breams,ST,1
Buildings,ST,1
Brewers',ST,1
Brick:0,ST,1
Bride,ST,1
Bridewell,ST,1
Broad,ST,1
Broadgate,ST,1
Circle,ST,1
Broken,ST,1
Brushfield,ST,1
Bucklersbury,ST,1
Burgon,ST,1
Bury,ST,1
Byward,ST,1
Beech,ST,1
Ball,ST,1
Botolph,ST,1
Brabant,ST,1
Brackley,ST,1
Bridgewater,ST,1
Camomile,ST,1
Carey,ST,1
Carmelite,ST,1
Carter,ST,1
Carthusian,ST,1
Baynard,ST,1
Catherine,ST,1
Wheel,ST,1
Change,ST,1
Charterhouse,ST,1
Cheshire:0,ST,1
Chiswell,ST,1
Entry,ST,1
Clements,ST,1
Clerk's,ST,1
Cliffords,ST,1
Cloak,ST,1
Cloth,ST,1
Clothier,ST,1
Cobb's,ST,1
Cock,ST,1
Coleman,ST,1
Compter,ST,1
Copthall,ST,1
Corbet,ST,1
Cornhill,ST,1
Cousin,ST,1
Cowper's,ST,1
Crane:0,ST,1
Creechurch,ST,1
Creed,ST,1
Cunard,ST,1
Cursitor,ST,1
Cutler,ST,1
Grant's,ST,1
Dark,ST,1
Billingsgate:0,ST,1
Sugar,ST,1
Three,ST,1
Petty,ST,1
Wales,ST,1
Andrews,ST,1
Playhouse,ST,1
Ireland,ST,1
Friar,ST,1
Terrace:0,ST,1
Pilgrim,ST,1
Waithman,ST,1
Ludgate:0,ST,1
Pageantmaster,ST,1
Deans,ST,1
Knightrider,ST,1
Sermon,ST,1
Peter's:0,ST,1
Godliman,ST,1
Distaff,ST,1
Fish:0,ST,1
Friday,ST,1
Adamson,ST,1
Rd_,ST,1
NW,ST,1
Margaret,PT,1
Ness,PT,1
Barking:0,PT,1
Point:0,PT,1
London:2,PPLC,1
Stanmore:1,PRSH,1
Little,PRSH,1
Great:0,PRSH,1
Green:7,AREA,1
of:10,AREA,1
London:4,AREA,1
Twickenham:3,AREA,1
Vale:4,AREA,1
Greater:0,AREA,1
Kingston:5,AREA,1
Docklands:1,AREA,1
Whitehall:0,AREA,1
Isle,AREA,1
Dogs,AREA,1
London:5,ADM2,1
Greater:1,ADM2,1
Forest:1,FRST,1
Epping:0,FRST,1
Kensington:8,PAL,1
Kew:5,PAL,1
Court:10,PAL,1
Buckingham:0,PAL,1
Palace:0,PAL,1
Hampton:2,PAL,1
Blackwall:0,RCH,1
Reach:0,RCH,1
Blackfen,LCTY,1
Railway:3,RSTNQ,1
Station:2,RSTNQ,1
Underground:1,RSTNQ,1
Silvertown:2,RSTNQ,1
Cross:7,RSTNQ,1
Street:10,RSTNQ,1
King's:2,RSTNQ,1
Aldwych:0,RSTNQ,1
Thameslink:1,RSTNQ,1
Down:1,RSTNQ,1
City:8,CH,1
of:11,CH,1
Westminster:4,CH,1
The:6,CH,1
St:1,CH,1
John's:1,CH,1
New:7,CH,1
Malden:3,CH,1
Holborn:1,CH,1
and:6,CH,1
Thomas,CH,1
Church:0,CH,1
Mary:4,CH,1
St.:2,CH,1
King:3,CH,1
Free:1,CH,1
James:2,CH,1
Wharf:4,CH,1
Abbey:1,CH,1
Paul's:0,CH,1
Cathedral:0,CH,1
All:2,CH,1
Temple:0,CH,1
Bride's,CH,1
Andrew_,CH,1
Leytonstone:1,CH,1
United:0,CH,1
Elim,CH,1
Pentecostal,CH,1
Methodist,CH,1
Hallows-by-the-Tower,CH,1
Hallows-on-the-Wall,CH,1
Hallows,CH,1
Staining,CH,1
Dutch,CH,1
Church_,CH,1
Austin:0,CH,1
Friars:0,CH,1
Andrew-by-the-Wardrobe,CH,1
Andrew,CH,1
Undershaft,CH,1
Anne,CH,1
Agnes,CH,1
Bartholomew-the-Great,CH,1
Bartholomew-the-Less,CH,1
Benet,CH,1
Botolph's,CH,1
Aldersgate:0,CH,1
Botolph-without-Bishopsgate,CH,1
Clement,CH,1
Eastcheap,CH,1
Dunstan-in-the-West,CH,1
Edmund_,CH,1
Martyr,CH,1
Giles-without-Cripplegate,CH,1
Peter's:1,CH,1
Testament,CH,1
God,CH,1
Josephs,CH,1
Catholic,CH,1
Reformed,CH,1
Baptist,CH,1
Magdalene,CH,1
Mary's,CH,1
of:2,CSTL,1
London:6,CSTL,1
Tower:2,CSTL,1
The:2,CSTL,1
St:2,CSTL,1
Ilford:1,CSTL,1
Great:1,CSTL,1
Cray:1,CSTL,1
Bow:1,CSTL,1
Mary:0,CSTL,1
Mount:0,CSTL,1
Lavender,CSTL,1
Green:9,TOWR,1
Station:7,TOWR,1
Tower:6,TOWR,1
Bridge:5,TOWR,1
St:7,TOWR,1
Street:8,TOWR,1
Lea:1,TOWR,1
Road:9,TOWR,1
Chingford:3,TOWR,1
Palace:1,TOWR,1
Bow:5,TOWR,1
Lambeth:1,TOWR,1
03:01,TOWR,1
02:01,TOWR,1
01:01,TOWR,1
Alban,TOWR,1
Augustine_,TOWR,1
Watling,TOWR,1
04:01,TOWR,1
Chrystal,TOWR,1
Transmitting,TOWR,1
BT,TOWR,1
Croydon:0,TOWR,1
Mediumwave,TOWR,1
Transmitter,TOWR,1
Saffron,TOWR,1
Transmitter_,TOWR,1
Mast,TOWR,1
Park:10,STDM,1
Wembley:3,STDM,1
London:22,STDM,1
Bridge:4,STDM,1
The:3,STDM,1
Lane:1,STDM,1
Barnet:3,STDM,1
Road:8,STDM,1
Fulham:4,STDM,1
Chelsea:5,STDM,1
and:2,STDM,1
Craven:0,STDM,1
Cottage:0,STDM,1
Emirates,STDM,1
Stadium:0,STDM,1
White:0,STDM,1
Hart:0,STDM,1
Valley:0,STDM,1
Boleyn,STDM,1
Ground:0,STDM,1
Centre:6,STDM,1
Club:1,STDM,1
Manor:3,STDM,1
Village:1,STDM,1
View:2,STDM,1
Oval:0,STDM,1
Lord's,STDM,1
Cricket:0,STDM,1
Brit,STDM,1
All:0,STDM,1
England:0,STDM,1
Lawn,STDM,1
Tennis,STDM,1
Croquet,STDM,1
Arsenal:0,STDM,1
O2,STDM,1
Arena:1,STDM,1
Selhurst:1,STDM,1
Stamford:1,STDM,1
Water:1,STDM,1
Kingsmeadow,STDM,1
Underhill,STDM,1
Griffin:0,STDM,1
Brisbane,STDM,1
Den,STDM,1
Loftus,STDM,1
Olympic:1,STDM,1
Aquatics,STDM,1
Handball,STDM,1
Velopark,STDM,1
Basketball,STDM,1
Eton,STDM,1
Polo,STDM,1
Hockey,STDM,1
BMX,STDM,1
Track,STDM,1
Cottage_,STDM,1
Football:0,STDM,1
Bridge_,STDM,1
Park:4,HSP,1
Willesden:2,HSP,1
Whitechapel:1,HSP,1
West:4,HSP,1
Westminster:2,HSP,1
Kensington:4,HSP,1
Brompton:1,HSP,1
London:7,HSP,1
Victoria:2,HSP,1
Upton:1,HSP,1
Heath:2,HSP,1
The:4,HSP,1
Teddington:1,HSP,1
South:2,HSP,1
Kings:1,HSP,1
St:3,HSP,1
Roehampton:1,HSP,1
Richmond:3,HSP,1
North:4,HSP,1
New:2,HSP,1
Newham:1,HSP,1
Cross:3,HSP,1
Barnet:4,HSP,1
Street:1,HSP,1
Lewisham:2,HSP,1
Haringey:2,HSP,1
Hampstead:1,HSP,1
Hammersmith:2,HSP,1
Great:2,HSP,1
Goodmayes:1,HSP,1
Finchley:2,HSP,1
Enfield:3,HSP,1
Edgware:1,HSP,1
Ealing:2,HSP,1
Garden:1,HSP,1
Chelsea:2,HSP,1
Barnes:1,HSP,1
Barking:3,HSP,1
Royal:1,HSP,1
Lambeth:2,HSP,1
Memorial:0,HSP,1
Hospital,HSP,1
Hounslow,HSP,1
&:0,HSP,1
Spelthorne,HSP,1
Community:0,HSP,1
Mental,HSP,1
Health,HSP,1
NHS,HSP,1
Trust,HSP,1
Johns:0,HSP,1
Amyand,HSP,1
House:0,HSP,1
Coombe,HSP,1
Wing,HSP,1
Private,HSP,1
Patients,HSP,1
Unit,HSP,1
Kingston:0,HSP,1
St.:0,HSP,1
Georges:0,HSP,1
Centre:0,HSP,1
for,HSP,1
Fertility,HSP,1
Womens,HSP,1
Priory,HSP,1
Rehabilitation,HSP,1
Queen:0,HSP,1
Marys,HSP,1
Parkside,HSP,1
Haberdashers,HSP,1
Medical:0,HSP,1
School:0,HSP,1
Bolingbroke,HSP,1
British:0,HSP,1
Home:0,HSP,1
For,HSP,1
Incurables,HSP,1
Sloane:0,HSP,1
Lister,HSP,1
Lamberth,HSP,1
Pulross,HSP,1
Intermediate,HSP,1
Care,HSP,1
College:0,HSP,1
Giles:0,HSP,1
Aylesbury,HSP,1
Healthy,HSP,1
Living:0,HSP,1
Network,HSP,1
Speedwell,HSP,1
University:0,HSP,1
Of:0,HSP,1
N:0,HSP,1
Cygnet,HSP,1
Blackheath:0,HSP,1
Elizabeth:0,HSP,1
Cambian,HSP,1
Healthcare,HSP,1
Ltd:0,HSP,1
Primary,HSP,1
Cromwell:0,HSP,1
Bell:0,HSP,1
Dr:0,HSP,1
G,HSP,1
Clementine,HSP,1
Churchill:0,HSP,1
Northwick:0,HSP,1
Marks:0,HSP,1
Central:0,HSP,1
Middlesex:0,HSP,1
Day,HSP,1
Capio,HSP,1
Nightingale,HSP,1
Princess:0,HSP,1
Grace,HSP,1
Devonshire,HSP,1
King:0,HSP,1
Edward:0,HSP,1
VIIs,HSP,1
Sister,HSP,1
Agnus,HSP,1
Heart,HSP,1
Welbeck,HSP,1
Harley,HSP,1
Clinic,HSP,1
Admiral,HSP,1
Nurse,HSP,1
Service:0,HSP,1
John:0,HSP,1
Wellington:0,HSP,1
Free:0,HSP,1
National:0,HSP,1
Orthopaedic,HSP,1
Homoeopathic,HSP,1
Lukes,HSP,1
Clergy,HSP,1
Foot,HSP,1
Whittington,HSP,1
Garrett,HSP,1
Anderson,HSP,1
Women,HSP,1
Disability,HSP,1
Foundation,HSP,1
General:0,HSP,1
Audit,HSP,1
International:0,HSP,1
Neurology,HSP,1
Neuro,HSP,1
Surgery,HSP,1
Ormond,HSP,1
Children's,HSP,1
Hospital-,HSP,1
Guys,HSP,1
Thomass,HSP,1
Barts,HSP,1
Davis,HSP,1
Anthony,HSP,1
Dermatology,HSP,1
Throat,HSP,1
Nose,HSP,1
Ear,HSP,1
Eastman,HSP,1
Dental,HSP,1
Institute:0,HSP,1
Moorfields,HSP,1
Eye:0,HSP,1
Homerton:0,HSP,1
Thorpe,HSP,1
Whipps,HSP,1
Independent,HSP,1
Galleon,HSP,1
Heronwood,HSP,1
Mellmead,HSP,1
George:0,HSP,1
Chadwell:0,HSP,1
Holly:0,HSP,1
Fairfield,HSP,1
Hospitals,HSP,1
Oak:0,HSP,1
Chase:0,HSP,1
Farm:0,HSP,1
Chest,HSP,1
Greenwich:3,OBS,1
King's:4,OBS,1
Royal:2,OBS,1
Observatory,OBS,1
City:2,AIRP,1
London:8,AIRP,1
Elstree:4,AIRP,1
Airport:0,AIRP,1
